Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","152","Chile","5911","Export Quantity","S2630","Coffee and products","2019","2019","1000 t","8","I","Imputed value"
"FBS","Food Balances (2010-)","152","Chile","5911","Export Quantity","S2630","Coffee and products","2020","2020","1000 t","8","I","Imputed value"
"FBS","Food Balances (2010-)","152","Chile","5911","Export Quantity","S2630","Coffee and products","2021","2021","1000 t","7","I","Imputed value"
"FBS","Food Balances (2010-)","152","Chile","5511","Production","S2735","Meat, Other","2017","2017","1000 t","19","I","Imputed value"
"FBS","Food Balances (2010-)","152","Chile","5511","Production","S2735","Meat, Other","2018","2018","1000 t","18","I","Imputed value"
"FBS","Food Balances (2010-)","152","Chile","5511","Production","S2735","Meat, Other","2019","2019","1000 t","18","I","Imputed value"
"FBS","Food Balances (2010-)","152","Chile","5511","Production","S2735","Meat, Other","2020","2020","1000 t","21","I","Imputed value"
"FBS","Food Balances (2010-)","152","Chile","5511","Production","S2735","Meat, Other","2021","2021","1000 t","23","I","Imputed value"
"FBS","Food Balances (2010-)","152","Chile","5611","Import Quantity","S2735","Meat, Other","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","152","Chile","5611","Import Quantity","S2735","Meat, Other","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","152","Chile","5611","Import Quantity","S2735","Meat, Other","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","152","Chile","5611","Import Quantity","S2735","Meat, Other","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","152","Chile","5611","Import Quantity","S2735","Meat, Other","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","152","Chile","5911","Export Quantity","S2735","Meat, Other","2017","2017","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","152","Chile","5911","Export Quantity","S2735","Meat, Other","2018","2018","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","152","Chile","5911","Export Quantity","S2735","Meat, Other","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","152","Chile","5911","Export Quantity","S2735","Meat, Other","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","152","Chile","5911","Export Quantity","S2735","Meat, Other","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2807","Rice and products","2017","2017","1000 t","214430","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2807","Rice and products","2018","2018","1000 t","214079","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2807","Rice and products","2019","2019","1000 t","211405","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2807","Rice and products","2020","2020","1000 t","213611","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2807","Rice and products","2021","2021","1000 t","214404","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2807","Rice and products","2017","2017","1000 t","6655","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2807","Rice and products","2018","2018","1000 t","5207","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2807","Rice and products","2019","2019","1000 t","4420","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2807","Rice and products","2020","2020","1000 t","4962","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2807","Rice and products","2021","2021","1000 t","7940","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2807","Rice and products","2017","2017","1000 t","1793","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2807","Rice and products","2018","2018","1000 t","3178","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2807","Rice and products","2019","2019","1000 t","4216","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2807","Rice and products","2020","2020","1000 t","3717","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2807","Rice and products","2021","2021","1000 t","3881","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2520","Cereals, Other","2017","2017","1000 t","1032","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2520","Cereals, Other","2018","2018","1000 t","1110","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2520","Cereals, Other","2019","2019","1000 t","1154","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2520","Cereals, Other","2020","2020","1000 t","1096","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2520","Cereals, Other","2021","2021","1000 t","1099","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2520","Cereals, Other","2017","2017","1000 t","1523","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2520","Cereals, Other","2018","2018","1000 t","1603","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2520","Cereals, Other","2019","2019","1000 t","1767","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2520","Cereals, Other","2020","2020","1000 t","2022","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2520","Cereals, Other","2021","2021","1000 t","3622","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2520","Cereals, Other","2017","2017","1000 t","115","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2520","Cereals, Other","2018","2018","1000 t","133","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2520","Cereals, Other","2019","2019","1000 t","120","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2520","Cereals, Other","2020","2020","1000 t","100","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2520","Cereals, Other","2021","2021","1000 t","98","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2531","Potatoes and products","2017","2017","1000 t","88536","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2531","Potatoes and products","2018","2018","1000 t","90321","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2531","Potatoes and products","2019","2019","1000 t","89636","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2531","Potatoes and products","2020","2020","1000 t","92853","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2531","Potatoes and products","2021","2021","1000 t","94362","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2531","Potatoes and products","2017","2017","1000 t","1168","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2531","Potatoes and products","2018","2018","1000 t","1234","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2531","Potatoes and products","2019","2019","1000 t","954","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2531","Potatoes and products","2020","2020","1000 t","1055","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2531","Potatoes and products","2021","2021","1000 t","1329","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2531","Potatoes and products","2017","2017","1000 t","600","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2531","Potatoes and products","2018","2018","1000 t","528","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2531","Potatoes and products","2019","2019","1000 t","613","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2531","Potatoes and products","2020","2020","1000 t","567","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2531","Potatoes and products","2021","2021","1000 t","536","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2580","Olive Oil","2017","2017","1000 t","55","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2580","Olive Oil","2018","2018","1000 t","52","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2580","Olive Oil","2019","2019","1000 t","67","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2580","Olive Oil","2020","2020","1000 t","70","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2580","Olive Oil","2021","2021","1000 t","68","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2580","Olive Oil","2017","2017","1000 t","1","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2580","Olive Oil","2018","2018","1000 t","1","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2580","Olive Oil","2019","2019","1000 t","1","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2580","Olive Oil","2020","2020","1000 t","1","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2580","Olive Oil","2021","2021","1000 t","0","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2605","Vegetables, other","2017","2017","1000 t","554387","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2605","Vegetables, other","2018","2018","1000 t","565853","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2605","Vegetables, other","2019","2019","1000 t","575150","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2605","Vegetables, other","2020","2020","1000 t","578910","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2605","Vegetables, other","2021","2021","1000 t","585576","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2605","Vegetables, other","2017","2017","1000 t","2056","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2605","Vegetables, other","2018","2018","1000 t","2113","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2605","Vegetables, other","2019","2019","1000 t","2096","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2605","Vegetables, other","2020","2020","1000 t","1861","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2605","Vegetables, other","2021","2021","1000 t","2382","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2605","Vegetables, other","2017","2017","1000 t","9594","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2605","Vegetables, other","2018","2018","1000 t","10069","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2605","Vegetables, other","2019","2019","1000 t","9996","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2605","Vegetables, other","2020","2020","1000 t","10443","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5911","Export Quantity","S2605","Vegetables, other","2021","2021","1000 t","9934","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2630","Coffee and products","2017","2017","1000 t","116","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2630","Coffee and products","2018","2018","1000 t","116","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2630","Coffee and products","2019","2019","1000 t","120","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2630","Coffee and products","2020","2020","1000 t","115","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5511","Production","S2630","Coffee and products","2021","2021","1000 t","109","E","Estimated value"
"FBS","Food Balances (2010-)","159","China","5611","Import Quantity","S2630","Coffee and products","2017","2017","1000 t","537","E","Estimated value"
